"LocID" "SeriesID" "DateFormtd" "year" "TFR" "births"
28 31513101151 1960-04-07 1959.7650273224 4.64166357005757 1832.02748564964
28 31513101151 1960-04-07 1958.7650273224 4.16354208156926 1594.68651735866
28 31513101151 1960-04-07 1957.7650273224 4.68028461725432 1737.93930054364
28 31513101151 1960-04-07 1956.7650273224 5.2023797927057 1871.04604577726
28 31513101151 1960-04-07 1955.7650273224 5.35809637487918 1864.46716400186
28 31513101151 1960-04-07 1954.7650273224 5.64081827919474 1912.20359216452
28 31513101151 1960-04-07 1953.7650273224 5.08264227405339 1691.08742376469
28 31513101151 1960-04-07 1952.7650273224 4.90264239508829 1600.42999901276
28 31513101151 1960-04-07 1951.7650273224 5.23330162548185 1675.52780780516
28 31513101151 1960-04-07 1950.7650273224 5.38628133888631 1690.70335034391
28 31513101151 1960-04-07 1949.7650273224 6.00979397180269 1855.73682683509
28 31513101151 1960-04-07 1948.7650273224 4.66556390608715 1422.30105185169
28 31513101151 1960-04-07 1947.7650273224 5.26595853400057 1584.61243068027
28 31513101151 1960-04-07 1946.7650273224 5.17674532212103 1537.39831871842
28 31513101151 1960-04-07 1945.7650273224 5.10033362197143 1494.63768938319
28 90171382167 2001-05-28 2000.90273972603 2.07995564913639 1439.25554355615
28 90171382167 2001-05-28 1999.90273972603 2.08443258577674 1445.04570235707
28 90171382167 2001-05-28 1998.90273972603 2.11707290043668 1470.46900968827
28 90171382167 2001-05-28 1997.90273972603 2.13921123938766 1488.54187791523
28 90171382167 2001-05-28 1996.90273972603 2.13993196449316 1491.7799878222
28 90171382167 2001-05-28 1995.90273972603 2.30548967969646 1603.69693276457
28 90171382167 2001-05-28 1994.90273972603 2.2778976256079 1575.55551037834
28 90171382167 2001-05-28 1993.90273972603 2.06827549798352 1423.25221779116
28 90171382167 2001-05-28 1992.90273972603 2.21540908200673 1517.54341294495
28 90171382167 2001-05-28 1991.90273972603 2.03554394657354 1388.95970793094
28 90171382167 2001-05-28 1990.90273972603 2.30224360259515 1554.12373765738
28 90171382167 2001-05-28 1989.90273972603 2.19416913468131 1454.95071776205
28 90171382167 2001-05-28 1988.90273972603 2.08322920037524 1357.57724675963
28 90171382167 2001-05-28 1987.90273972603 2.18560912507164 1400.31345714549
28 90171382167 2001-05-28 1986.90273972603 2.35585321944398 1484.63114754098
28 117992295629 2011-05-27 2010.9 1.63939928844712 1068.51795955327
28 117992295629 2011-05-27 2009.9 2.10051494112223 1371.99120311523
28 117992295629 2011-05-27 2008.9 2.05163569847879 1342.78969350901
28 117992295629 2011-05-27 2007.9 1.87118283531699 1227.16722171763
